stockname,datetime,news,link
SUZLON,2026-05-10 01:13 IST,Suzlon Energy Sees Exceptional Volume Surge Amid Mixed Technical Signals - Markets Mojo,https://news.google.com/rss/articles/CBMiygFBVV95cUxPVXRGVjZ5Mk5YUDEtdWFZNjJ0aXpOYVBVdURmU3pFRVRieXM1cy1ab0tWUVUyUlVmTTQzSWNkLUhkTTIxeE9QdDg2THRFUEpmUGk0RkE5MERNaWZCTHdlUTQ0V0thM1FZSmJIQVI5SXhORWdRQmVhdFY5cjVvUVNtejZrNkxoS2NHSi1tQ1loLVpYZVdrMm1sSExBOUtia0o1UF9wS1VZMHFYUWdneFhYTTl4c3lrUEVib0tuQ1dteHRFbVY2NkVUZHln?oc=5&hl=en-US&gl=US&ceid=US:en
SUZLON,2026-05-08 19:46 IST,"Suzlon Energy: Systematix retains 'buy' after hosting management, highlights key takeaways - MSN",https://news.google.com/rss/articles/CBMirwNBVV95cUxNTkdyOUloUHBpX3ZVc1JzSUUzX1dwY0pUaUlES2ZsQUpIR000X25PalJ6RUo2SkpNUWdNeE80V2txWS11MGI3a1cwZjFDcnQzMG5HQXNraHBQVWw0b2JhNVoxQ2xsYXBBV1pqSklOQk55VkdhUklJSktQaVpEQlNwYlFfc1dFdkVTak9hdHJHUXROQ184c01wYlZvTU9QR2ZJLWxIbGFXZnBIUF83ZDJBVlF0LWNoQVp4SEQxOXVzcG52Y19HdDVBVkM3VWRTRk8xQW9Gank2WmNBUkZkU200UUZwdnc4VENZemhwUzM5S3pTQVk3LUNNRk02Wjh0eGN6eFN4UDhWdWpYNklqS1pkVkhsMjY3UlV1dmtHd250NkJFQndYLVAtbUM0TnEyeF9NVmxQUWxzX0ZwQV9vWThyUngtTzZDdDFqOGJhUnVTMkZfNEE5cUtadmlYQU15cFVWZTNTLXFsVWxNdkFwNTBxczZIRFFXR01ZUHlFdVBOZ0x2c29QZ2p2czlseGxOcmJGQUxEM3ZLd3IyelJjazExNU05NWwzZmlmQW44aS0zbw?oc=5&hl=en-US&gl=US&ceid=US:en
SUZLON,2026-05-08 02:57 IST,"Buy Suzlon Energy, Inox Wind shares: Up to 62% upside targets; Q4 preview - MSN",https://news.google.com/rss/articles/CBMi-wJBVV95cUxPMm52VWdCMjlYMTJia1V1WDdZUGdSblIxR1JyMXRmRy02c3FIVGlybFpKX3BwRmxSNXllSUx1UnlGNEdDQk5kUlhhQ1M1MlB6M2RUelYtSUEwbWFtWngxQS1uSWh1cEhmYXpLbFhwbmhtSXl5SXlkdkNzT0ltTmw3d2JCSURxcm1IaTJ4dG5PQnk4VlM0NFNrVmNUWTllYkNZcV9fSEdOaHhFM091MTJKWGNEaUZXTEZnem5DblgweThRVjJmejBUemVnV1l2NWltcWY1bFRoSkpUdmtmNVgxZTgwV2VMQi1MTGZ3dTItOTRfWG91OXh3VF8wcUpwbThPOHM5SU93RkxlZGwybm9LTW9jVlZUMmlsdUhST2xFSVN4cWd1Z1BCTXJaZ00yWGN3c2xQSlFhZldoODdYdUlxdUtsXzNBRVJtZHo2M3ZBZDFuYmdjWExLbW1NMGpjSkFtbFJ0TXJoNGpQX0tMWm50V3Z6VnVvX2ZJMFhJ?oc=5&hl=en-US&gl=US&ceid=US:en
SUZLON,2026-05-07 04:02 IST,"'Buy' Suzlon Energy shares, say brokerages as more upside seen amid Europe feat - Price targets - MSN",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNZk9sZXlRZlNJNmRENE4xblZSOEZobXhJNTA0eEtnTHBzX2g5ZmJ4NjdZTnVpUWVmTzhCM2tiQklaTUJFUGNIUDcta2dOZ1FpSFE2d3ZvLUtBSlItbDdUWWFJeF8tYllsOGlMZE1WVzRFSmJhZjFNQ2tBblN4WFZHYzZPcngtcHpqT00yNWF5eVI2eTgwT3VxZURNRTF2LXV2UkFrbGEtUHRmNUF0TjVQOS1ueXJQMTNoUnBDTkFsM0ZXS3VTRDBCZGY4cHQ3Wm9Wb1JTNkpiN1hHbWZpNnc?oc=5&hl=en-US&gl=US&ceid=US:en
SUZLON,2026-05-06 16:12 IST,Suzlon Energy says India set to meet 2030 target - MSN,https://news.google.com/rss/articles/CBMiyAJBVV95cUxPYXhmWGktdkFJXzNvXzlNMU9KTUR5eFNsVFRidFdlbnJKb191RDR3YlZPNFIzWXhXa1dST1J1OHBhQlg4T1lFdUN4VnhtNnBmdXFhdEEzYzZoT2RGVlJLNjJrQldKN29XUWZ6MWVEVmg5dnBSb2RxSXpzRDI3S1U0bGVmVC1mQU9rbk4xLU9Qc1hCblVCY0wtbV9jMWlCdW1OTDU3RnJvaTdXdWIwYlNmbTNHQXY0a3FMNXJzUWJqZkdhV1doWmFEdm52NGNLUkRCcUlzTVJYNzA4bkN1Y0FxMGprVnJ3bkJMM1ZCSnpUb25oM3ZTTFpMUmswZDVvQkJnYmhqU2swMGRGc0dxM1FVeUhtUEJZTW1lc2IwVUpPbW1CRUhkZUdIS1dGN21yY2lWYl8ycW5MOEZub2I3YTdIMjM3eU56WlFF?oc=5&hl=en-US&gl=US&ceid=US:en
SUZLON,2026-05-06 14:18 IST,Suzlon Energy Ltd slips for fifth straight session - Business Standard,https://news.google.com/rss/articles/CBMizAFBVV95cUxOQTRjNEtnRnJ5eEg3ekhWNFMyei0yNFRnTWVMWG9oS0I0N1pkaUhlSmxQdmdlcXpVRHVwNXg4bk10TmZuYjdxa0dXWm0tS2szRnlVRmdTWmZYNDJZM1kxLWw4SjlUVkFuVEJ4ZUxjSVhyY0t3Rks1a3BsLWExM2JPV1BEZGloR1FXNWh2UWlRNTczZTBYYVdDWTh4Uk5qZm1ldFpjR2JfZjJnZVdIbjc5UnhlMkZSY3ppR1locm1JWXczMnRPQmxWay1aUWnSAdIBQVVfeXFMTzJONWZCOE9DajFhSklOV0N1MGtuaHhrX1NNRTEtMThlX1g1UGRILUJuNmdIMXRuVXhSZXM3VGtrSmlQQUxoNjJHRWFRZTUxYnNuUmZURHZzOUs2VWQweDdZNWdHNkpBLTNWZjhMZHBJb1dEUG4wTC1mTnZ4TWlQSzVJQkt3WmdMNU9seHYtUjNuWk84OHRTeUZySmdyMHY3dXBTSVdqdUdhSEJSbVJjMGlkMHVNTnNDMmp3MDc2VGstR0F5V2JVc2Z3M3o2WUpUVDJB?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-12 19:41 IST,Pidilite Industries Ltd stock (INE318A01026): Q4 revenue up 14% with Rs 11.50 dividend - AD HOC NEWS,https://news.google.com/rss/articles/CBMixAFBVV95cUxQekVSdEplbnA2R04zLVg3dEgzNy1EWDlab2RlQVhqZ0tUTW9rLTFXOXBqV3NSWW5sUk9Oa2Q5cUZWRGRfd2xoODk2Q0szZ2puTVpqSERxNDNxaXUyRVBiSWRjdzlyLThzT0FOMmFadEd2WjdHRlkwTGl3WkwyMUQtM0xPV19qcS1VbDExWVFXYy10Tnhab1MzR0t0M3VUSVp5WkVnaV9ENG1yLW5FMFZJOVhtSnU3ZS1yUFhjTTNCRzliY0V5?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-10 08:11 IST,Pidilite Industries Limited (NSE:PIDILITIND) Just Released Its Annual Earnings: Here's What Analysts Think - simplywall.st,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPRWJPR0VQOHluQzN4dHQ4dERzUHR5cDBYck9kV0VQRm5mbDdVeE9ZTDBnbG5LcHNiNTZWRGVFNUR3cGpuZGpzdjV6RlFEd2Z2ZmtjWE81WWZ0Z1VoTFBadWNWVVlQSWNoVEF6X1RqWGpBZDQ1RG5zWm00TWFPNnljUXlJNVVKbjhvdzg4VERMLThDODI2dS1yUlRGRlpFcUd1U0N4RVN6V0I0Y0JXY1dsMG9EWlJrdGw1d1o5c1FpVFN6RlFUWHcyVHR6MTVRdkhaY1B3VmZMZUlieUZCR0lTZjZRT3LSAeoBQVVfeXFMT0tvX2IwZEhqeVlJYXlsbm5wRWpRLV82V3RwbE5xQmNGM3p3VzQzYWd6YmtSRGNZZ3NHLUpYbGRuSFozR1ZEdERJaHRROEtfNk9UYU1YSzFnRXJ2bm03dlJuNXYtUFpZbS1hNjc3SGEtYUFvcVZWc1JrdExzWFdtS0gzdk5uTzFWb3h6eERIT0JPXzd5YVpoNXdIWWRTU1NpdmhHZE01SXJBa1R6SEhFd3F1UkQ2N2xtR1ZGUEhWZ3d5ZVdfUVlFUVRlWnpieEdNZHJULVZ0LWx2WmtzM1FlOXRWN21xdl80TzlB?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 12:31 IST,Pidilite Industries stock gains 4% on strong Q4 nos; profit up 37% YoY - Business Standard,https://news.google.com/rss/articles/CBMizwFBVV95cUxPbllDeUhUSTZqQ2VtZWZTUFBCSGRwOEllMk5SYUo4ajl2YWJRMjBTRVYzRG10UEFKVmtpOWpaU0d2NnNwdDVNeG5Tc29YellaRmxhNXVUaE9IZ0hKQU9QRzhqSk5wZ3Nqbl9qV0JXYURjTEM0a1lxMVJrZGVsNnh1bGt6MTRwVGFMdWZNUnJUY3p5eF8zVFE0UXhyVC1vVlJwWlZkTVFoZGRKLXNJTk80el9meG1PaGdDSXFzUDAzUXBKNDZMOE80TDhSZ2FsU3fSAdQBQVVfeXFMTU1JalNFUTJBaDdtRHRtT1ROdk9Mb1ZnM1VWOHVRN3NsMEdIWnQ0VmRQV1pWTFJtSGRaM0hYaTBCR0VmRU1YS2ZRUzNCTXVKZ3hLVFFxalc5TjJXUlFrYm13VF9odFFpNGFHUDJGZFc0R25xbU1lTVFPbjRqSWpOZHY3eWFlcmNtNnhqRzB3YldjNW42bi1SQ3VDMGFzSTY3VzJFTGhjck1rTUJZRnowVXp4STNsRmZtekVYc01hYnY5LU1tU2FHbnJieXFZN0h6cXJ6S2U?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 12:30 IST,"PIDILITE INDUSTRIES LTD Option Chain - Live PIDILITE INDUSTRIES LTD Option Chain Data, OI & Price - Upstox",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1pWUVjYXNQY2IyUU1qaVJZYUlHUWZTRVlFSGxBdnEyMzFNSkhydDVrQ2tEc0FSZFpKN3pfanRsQXJjTGFFOTdfaEhmcURaekx3cW5VcWQ1OVczMmJLSExFaEtiNnJwMUk?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 12:30 IST,Pidilite Industries Ltd Share/Stock Price Live Today | The HinduBusinessLine - BusinessLine,https://news.google.com/rss/articles/CBMid0FVX3lxTE5KTy1VYkQ4VUh1cHM5eVVyNzVkN01PT2VUWG9USnZVQU9jOUVXaXJ5UmVLOTJBb0VFMW9BeTBqZklsTkxqX0lwSER3LWNjWUJSU2g4dm96UlVFTEd6RXFab1o0STRKaWpsc0ZEd0FleW9wZ1pKY0xR?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 10:11 IST,Pidilite Industries Ltd Sees Robust Trading Activity Amid Positive Momentum - Markets Mojo,https://news.google.com/rss/articles/CBMizgFBVV95cUxNalRITEllbkdaOFYtVUFld0pFRFZnREhxZ0Z5aXRjZlpLaXJBN1JfMERhNnFrek55YW5aUjNvS0RlcUQtcEliOUUzZ25pTVY3WHlLNnJ0cWdrNUQ5SDRFdlE5SE1kelVtbG0yUFJfZWlua21nYVNFYmptZklwYjl3cU1RSXZRLVFlV2xwX2FJLUNNVlRyQTJBTVp3LVFMOFV6U2RBZEttUHNvcVFvaGl4UlhsajVYSUNyYkV0RnlmWExPMjZGeXA5QXl4MDBIUQ?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 10:02 IST,"Pidilite Industries Ltd Opens 3.54% Higher in Sharp Gap Up, But Can the Technicals Support It? - Markets Mojo",https://news.google.com/rss/articles/CBMizAFBVV95cUxPV2xIOTJDZk1neS0ySDNfLUhxQWFCZFVSa0J2WUtraldlUGRUS0txdkxGU1NST3I3aEFZaDczV0NLV3MzNXpRRUVfWjlOUXNodzVqOVhaZnZtXzNqNFZKdHJUdDlrNm9Mcmh2a1lsSzhTWVh3cTcwU1RGelFYbTQtMHhBbnRBdkU0QXFkUmVXTENDNGFWc2lpV3lTWG01cWRVVzVwUFpBRTJWN3BSMGZDaEFwN09mS3pBY0F5QnJUaFloODBIcFpiblUzUFE?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 09:41 IST,Pidilite Industries Ltd Rallies 3.29% and Surpasses All Major Moving Averages — Momentum Gains Strength - Markets Mojo,https://news.google.com/rss/articles/CBMivwFBVV95cUxOUUtENkVXWEY2c0owNEMwQkhjZmJCUkRwZDBManVfSGxNVlBqVmU3MkxUN0VPUUpmeHczSlVORlpOQmNOSHRBMVZ0VGwwTjhvQ0dRVHE5Yzl4OHVZdG5iX3UwVmZ6bmI4bFBlLTRZdENSX0FLcF9MRFFHZy1PRmJIUUtSeHFER3BYa0hpeV9mOEhITEJmQTZPN3o2STdrcXBKYjVoQ3MzV0xGZUlrbHMzZ08tdkpyaGtUb1BQVHFRcw?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-08 08:51 IST,Pidilite Industries Q4 climbs 36.6% to ₹584.15 crore - BusinessLine,https://news.google.com/rss/articles/CBMitgFBVV95cUxPZWpGWVVfT3A5aDBhQjFBMHY3SUJkbnl4aWNhVmZUcjg3Nms5ZTRFQWRqZlo5M3gyeDhUM1ZYcVoxQXdVQUdZWWtpNTl0N1NwNUwtZ05TMU5WSWpfX1hza2h1bmpLWk5oUXZheUZadzA4VHZZVS1HYXF5THhfRmg0ZGcwNW9zYzhKXzZrZEJtUG4tWlpJZE95S3VIUXhCdXhydUV4M0NsYTJCT0VjejJQMTcwUV9jUdIBvAFBVV95cUxOZ2FvRXJkWkRPMHJKNmZQY0JkWXREQTRlcGltSTVoYXY0OHJUVVpJR1IzeXZwQXZDT1RLM3huT3RWallSdXU2ZG5zMTRybXRNM3Azc2Q2RTBkRjlQUElaZTVRVE1ZUVE5b3djNEoxZnYwXzVUQm85WjFOc1BfMWtuQ1JaVGlVYWcxekNHZ3JyNjNYZ1M3aDNrZldQWVJUdWo2UGduTG1rWVZ5S1EzU0Nka0FjZDdqMlZkcDE2Ng?oc=5
PIDILITIND,2026-05-08 07:03 IST,Pidilite Industries shares gain 4% after stellar Q4 results beat street estimates across parameters - CNBC TV18,https://news.google.com/rss/articles/CBMixgFBVV95cUxQallrLW9QbTRLRzh1bGR3enNySC0xVTdTRUxIeXFHdWs0SnhKdlVfald5dXQ4eHJWWEs0bjlIQ0JtZW5MUE9HdjV4WTNuaUJqMGtPRXlGelhwRXFYU0RRRjBwd3JEMUVBWTA2cWU3VjZnbEpNeU15cUdhNk5aemNVVW84UlhjaWhIYzVNZ1BjaHhVdktsZjBoTkFiWlkybHNuVUpWeXVvX1FabFpvaGRaRXAwN3JHS0NkMUdrSXhxeV9DZjh2UEHSAcsBQVVfeXFMT2pBMnpHdDgwcGhpcjhMOFRFQWd1UVA0T3o5WmhJclktbVJ6YVlBUDBsVlVjeG85RkpaYmM4UF92LUJzUU1TZ25INmZ4bW9iNk53ZUNpSVcxOVI0ZmJmSkxSbmhuUFQxTzM0VTRodHlVZHd1RjFYb2x5eDFmZ1ZKRjB1SnRnbExhb3FmV0xRSDFBcW95SGFNeHBmS1Fmb3RrNmplR0FzMFdacEQ2SS1qdVpFN3VjMVZQUlZNd2hnY0N3Y3NpYm9QUFB6RGM?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-07 22:35 IST,"Pidilite Industries Limited Reports Earnings Results for the Full Year Ended March 31, 2026 - marketscreener.com",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPcG05dlZUX3dEWF83QzVja3NDajRwd3JYQ3pSU3dLdmd3b2k0MXg0NG5QWHFMcDhGcHBHU2lCN3YzdmZZRGY5SEJaMUlmcTZqNm5CV3BYbEJYb1p4RXJWZy0yNUZWdFVQc1FyWDBrRlFGNlJ5VUN1eXgzdFFtT0pocnpHRHJtelRRRkw1d1JqcWUzQ1hhUmpvaVlhZC1kYUQ0OEJ5NzZFZTRRbmxRcmU0Mi04M2k0RWU1SWtnaFBEZDRQbHlIWlNMS2Q5Vl9xRGtscEVaOGNJQUdnb0k?oc=5
PIDILITIND,2026-05-07 20:28 IST,"Pidilite Industries Announces Board Meeting May 7 and Earnings Call May 8, 2026 - scanx.trade",https://news.google.com/rss/articles/CBMi4gFBVV95cUxQVGw1b0xQcHBMT25zRllwQU9Dem84QThPVmlCUjlMNTMxUEo1dkxMRk9PV0Z3UDNsY0JHZmx5WV9nNjg5M0R3UEdqWVFoS0pYLUJ6UXlCWURBdkxRX1RKWHpfM2lYdy1INHgzUFZyY3VWRU12X2V5QXJLenZEREk2V3dEZ0pMb3E4R2x5ZnU0d21rUVI2Q0w2RlItYlA5VzNoUk1DamRFc3FQdzU2Q1lBT1ZuRnNVSk1McG1fcDJoQXpnOWRwSnBodEhVMjRZT1NKcFZYRzZvNXNXUGhkNS1HbGRn?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-07 08:56 IST,Pidilite Industries Ltd Upgraded to Hold by MarketsMOJO on Technical Improvements - Markets Mojo,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOejNsTkJJYWl1blBPbDF0eUlBTHIyajRsaDk4ZE1WMlQ1Smw0X1ZPN0M4Z1BkMEl1cll1STR5eUY1X3llMk9uQmJjMGpqRUE2LUhlSGFUSkxGb0c3X1hrM3U1MEJ2YkNEOVVjVnllNzdWdV90YUc3X3FOOVNDaEJyQ0w3OTBkZVlRVVpQclZBWXYwY3R3ZzlFVXI0WEtMeENNMVZIQ1FKSDdCLVlBSWNacWxhU2lkSWZSY0lGS1BfN0hXNm95eTNyVWJERWJDWnoyem9LNXQ2a3VaU3c?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-07 08:30 IST,Pidilite Industries Ltd Sees Technical Momentum Shift Amid Mixed Market Signals - Markets Mojo,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQMjhxLUhEVjJGRkQzMUNFa3kxX1ZEUG5RTjlYbzdXTUFLOWlTVktRQV9ld0ZlTUdyQURqWFE3cHUyQjlxWVBna3lOX0xacjg0c1FPV0lBTU1RS3J6dGNlZ0RqZjVPMWIxcHNTS2l1N1NFaUpnM2tkMUZDdGEwU09WMERQVjdCRnNnM0lxVEdqNUwxUEs1VHJOOXVUWFhENWRQZzZfU3dRNDBIWEQ3bXB4U2ZnS2k4UDRxSHl1UXpRRWhRTkRCQkFOMkdKc3B3cnRIbmRv?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-06 16:29 IST,Pidilite Industries Schedules Analyst Meeting with Seafarer Capital on 13 May 2026 - scanx.trade,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPTFlsLUxyXzZuNXc1RjNfSkphTzlIUE1ZdmxrN3lTQk5zTGx0alZ6RHJsQV9fSVM3a3NwUWgxYkp0UVgweG5GcW5VdmVvMEcxd1BtVmdmdTBPd2h5OW1MYVJIRUJ3NXlBRUZrd281eDIyLS1DRWJXUTZjUW1xSnNzOUY4LWlKV3hRVjRvRXJZUjlDaDdFZGtVdnhscWpsY3RpMzEwenkyRFBOUDdnM1VISkZ2ek1xZlY4amJxTHQtTTBPYXdSQVZCWWNsSE5pSjhUZHUtUGJ3?oc=5&hl=en-US&gl=US&ceid=US:en
PIDILITIND,2026-05-06 15:44 IST,Pidilite Industries to Meet Key Investor Seafarer Capital on May 13 - Whalesbook,https://news.google.com/rss/articles/CBMi-wFBVV95cUxQMDU2UHJXZ25TT2gzVzk1S2dFMWNxbkI1aFh4UUhMajY3RUlqdERLckRQZmFBdml4QjVKMjBuV0cxVXhhUDJmREI1RTdBa182b3AyR21hYmY1RC1CZGtLZ24yNk1mbDVkT2VHTXloTTFGTjFaSFNDbjBvdU1GUnBJbFhCU3drdmlpUTZiN0FMOHR0ZkdPcUtxTlpCdG5KcURHcmpGakhEYnhZdjNRRFROMkIzUmtaWk9jaGlPelpYV2xxQmptdi1GWGF3VFRjWm9nMmRlbTJtbFhSQzc1NUludjhnR1duN0lOMVdVbTV5NjNETW1DRWJ1MG9uNA?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-12 19:36 IST,Godrej Properties approves highest-ever dividend after 11 years — check record date - MSN,https://news.google.com/rss/articles/CBMi9AJBVV95cUxQeTdPa2ROc1hLS1FIVEhKUXYwV3E2Yk5abWNEZm50amVKa2pQNlRxUnhBb0FzQl9uNGVQM2pkZ1YyN2x5WFluWUk0aGVjTTJhS3I0YkJURlBKNVJoZThDQ3FwZGh4WF9wcjk0SnFFdVR5aEJOcTFJeS10QWF5b3RhRkpfV0hGNVg0aU5jeGJCV2VMY3FBY1VNTEFiVERhT1RhTU8xaDAzVGoxNGZxa0lBTFZObkg2YW9WMk1lckQtdUNoeDd2aE9hMXVaT3VweVgwLVU0NXJ1c1JGdHMtUklGcGlRUTdKNms0cDJhc21FblR3aWhPcnF0MGx6ZzNwWk9LX05IZjVLZTlHZ1BrZjFwU2tUVE5Fd0tmeVR6ZW9RVlFhLXdkM2FTSUdkamZhVzdOcDQ2cm9CeWVqNS04ZmJyTWhLVEdQLTdrd0k5WFJZODRVOHlBc2d5UjB1ZjgzWWNReWktZU91N2JzOXVidGtQb1g3UWk?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-12 12:36 IST,Vivek Ratnawat Promoted to Associate Vice President at Godrej Properties Limited - hrtoday.in,https://news.google.com/rss/articles/CBMiogFBVV95cUxNSC1ibWJldjNVMzBJNld1THl5UVAzMGg1WjBFNEF2cHZUa3VYU1BoSWNjWVpucmJ2VzlLTERxek1qTkRyMlcxSE51eU1WX2xLSjBpdXdjQjNoa3dlU0FuMGYtbEFDdVpPc1MtZ3pjeXBzUFdHQ2VQV3RiZmkzcWRzcDZIR2RXVzRxMEdxZ2wxc2FMbXJuLWpNaXJoTGxrMFAyYXc?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-11 12:58 IST,Godrej Properties dividend: Rs 10 cash reward announced - Check record date and other details - MSN,https://news.google.com/rss/articles/CBMilwJBVV95cUxPZFBCME1hLVFWNDFwNkVzQ3BzTFVrODJrMGlMNU1KNy1ldXJvOW5CUUl3Z3JVNUxKUHdGTDFiWVNuV3JNZUpueTE2WVF4UUxJZ1dVTGQ2NWdBSDNweTcyODFkSnRabWd6b0FndEI2TkVUNUdUVmpQa0xxR1Q4b2YwR25HRGdZRHZ1UTJtSkt4cnZSUnZXX29vWS01ZGhVWHJWWWRFZmYwc3FNRXhaR05YenZzMjh3S3hOMU13MGR6SWx5X19ZaTFOTkNJQVZtVkN5cE1OdE80ZFZoMVV2UTNacW4wbC0zdWFVZFl1c1dKX3VSc2wtYW9weVJxYTZuWTQ4b0dNaHdSQ3FPeEJqQnprS3FQTG9sV2c?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-11 12:43 IST,Zoya Promoted as Deputy General Manager at Godrej Properties Limited - hrtoday.in,https://news.google.com/rss/articles/CBMikgFBVV95cUxQdkExU0t4THlpbWVuaDRhUVdQZHVNODlEbEhORVo4RjNWRFgzanV1SVQxVnd5N2d6a0w0d3V2V1FBbDZfbmF2WjhRNVh6azdvSHhrcDN3QnJPUlpGMHlQUHVQS2d2Q3hDN2JSS2J2ZnNWcDZjaXJyNUV0ZTF3R3R4R09OeWdNTjdGV0FhLVZlWUxuZw?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-11 10:38 IST,Godrej Properties Ltd is Rated Strong Sell - Markets Mojo,https://news.google.com/rss/articles/CBMipwFBVV95cUxOeXpYbFRBcG1CV3M0NURUMUhvZ2MteEE4UFp4ZF9TZUFtelBObXUtSnFONHNKTzh4QkdGNTZuVWZtMUZrRW4yVlZVazBnbDFXbURENC1oRU0talNNdGQtd2Zodkg4REFsMEMwUVBXMmNVajNqSTNVWmZPU0YxQVNZM2IwZzZqNVREcUZ2Y2ZsTE1ldDYzV0tSZFlRMTZsczZaejYxS0RaNA?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-11 08:23 IST,"Stocks to buy or sell: Dharmesh Shah of ICICI Sec suggests buying Godrej Properties, Schaffler shares on 11 May - Mint",https://news.google.com/rss/articles/CBMiiwJBVV95cUxPQ2hMaC1Udm5UT3BFVzFkb1hTc2Z3dV9Hdmo0UjJXSFhqQ0g5Y3p3LXlLVzkzLWR3aFcyTjdQMV9CYUt6TWVXNFcxVEpjbWdRSGJXU2xaZUhuOTN1Wm1WMm9UeVViSHMtR0tISlZjV3B4Mk9WUGRvWjhfVF81QURRQXJGTWJjdkV2aVVUQk5ZM25ZeGZRaVFxSEFPbVJqTWpOS3dFZG9vYTZ5WEZGSmVmUldkVDlPd3NRRzJXazN3U28xcjgwMTdlLVFHcnVyTzQwa2QzUk5GenVuRGJrLTB0VXQxU2ZqRjNDODc3V1EySlhSUzk4LUFRUXotQjFKaWhNejhOc3dBZ0pwQ1HSAZACQVVfeXFMTk9wXzE5VU9OQ2NzMHZaOFB0OS1GQ2gtRmUwcFAtbHRHdDRaeXBDWGxoQjhsbVBIbzRKV1JmOG9Zam9RbGdoWERUXy1DNnJQUlpfWHRHNTM3d0RxeTloZ1c5OUpSdkxleXViWG5KcDQ5bkx4S1d1NWdoLWF1VjNoR1pWZ1ZPZU11eGY4Q0I0bGJSRnlQU1UyX3BrTkZkc3h0RFNrSnJZVHpsckhmZVVsTzNCWEI5SnlZWmtxQXpzYnMwclU0MUdQTWYwNXlSMWlpVWZ1dXU1X1lVb1owU2YzdzktanotMGJpaHdpMTlETVhKT2lLMk1SMmJBMzRlbDhUeEFBWTkwNl9ZTlJrS3VObEY?oc=5&hl=en-US&gl=US&ceid=US:en
GODREJPROP,2026-05-10 17:22 IST,Godrej Properties aims 14% rise in pre-sales in FY27: Pirojsha Godrej - Business Standard,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQYjlfNEZMN2NXNklkb0RqcDNyTFZLMlVrLTlsT3pWcGJxUkFYOVZYRmV4eThCemZZNUtjOHVFZ2tuYVVmeER1NWF3QWZSblFOeG5PakdBRWl0UkpLREhyQVdFMTQtUFVfMzIwY0d5ZEV6NVJuckh3SVdrdU41TFFtNjM2N3Nza2tJZktEZUJ3T0Ixcl9mb3g5S25tdlQtS1pmUTFvcElOZDFOSWoxdUlBX2Y3X2w4eW91dTdubWxsNXhLalZweC1LMmVBQTI2Tko4ZHfSAdcBQVVfeXFMTmRIUkR0Mjl4S3lJckJVV1E1ODE2djhCaVkxZ0pscEE5Xy1rcW00dFRlVllUSmw3ZlRpZU5HR1VVMUoxSnowek03SlR1Z1lTWjZhb1JIcTVYWHd4b1hpUnhDLXV2RzUyTkRNNHE3aDIxUTlYbklGWlI2MHdtQ0wzTWRPYkVsUTlOaTVnRVVYSmlkekxzcWFzR1lSc3d3Y2FncGYxWFFwZlFvc3BpTkQ3NFAyeG1vRHluck11SEloZG5TYWhFU01EWjZObndMbjJSTWNFNXZQZjQ?oc=5&hl=en-US&gl=US&ceid=US:en
